event-id,visible,timestamp,location-long,location-lat,acceleration-x,acceleration-y,acceleration-z,gps:activity-count,comments,external-temperature,gps:satellite-count,ground-speed,gsm:gsm-signal-strength,height-above-ellipsoid,import-marked-outlier,tag-voltage,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
1128577530,true,2016-01-10 03:00:00.000,40.674649,7.174316,,,,90,"STBU02",27.0,,,17,,,4120.0,"gps","Ciconia ciconia","48511832023","Belcho","White Stork Bulgaria"
1129155515,true,2016-01-10 06:00:00.000,40.653633,7.176616,,,,,"STBU02",40.0,,,9,,,4120.0,"gps","Ciconia ciconia","48511832023","Belcho","White Stork Bulgaria"
1129155516,true,2016-01-10 09:00:00.000,40.70955,7.223649,,,,,"STBU02",37.0,,,9,,,4120.0,"gps","Ciconia ciconia","48511832023","Belcho","White Stork Bulgaria"
1129155517,true,2016-01-10 12:00:00.000,40.71465,7.231999,,,,,"STBU02",44.0,,,9,,,4120.0,"gps","Ciconia ciconia","48511832023","Belcho","White Stork Bulgaria"
1129155518,true,2016-01-10 15:00:00.000,40.672566,7.236966,,,,,"STBU02",30.0,,,9,,,4120.0,"gps","Ciconia ciconia","48511832023","Belcho","White Stork Bulgaria"
1129155511,true,2016-01-10 18:00:00.000,40.673549,7.235966,,,,566,"STBU02",26.0,,,9,,,4120.0,"gps","Ciconia ciconia","48511832023","Belcho","White Stork Bulgaria"
1129155512,true,2016-01-10 21:00:00.000,40.673582,7.235966,,,,566,"STBU02",28.0,,,9,,,4120.0,"gps","Ciconia ciconia","48511832023","Belcho","White Stork Bulgaria"
1129155513,true,2016-01-11 00:00:00.000,40.673732,7.235716,,,,566,"STBU02",27.0,,,9,,,4120.0,"gps","Ciconia ciconia","48511832023","Belcho","White Stork Bulgaria"
1129155514,true,2016-01-11 03:00:00.000,40.673432,7.236099,,,,566,"STBU02",27.0,,,9,,,4120.0,"gps","Ciconia ciconia","48511832023","Belcho","White Stork Bulgaria"
1129940503,true,2016-01-11 06:00:00.000,40.689299,7.236316,,,,,"STBU02",31.0,,,8,,,4120.0,"gps","Ciconia ciconia","48511832023","Belcho","White Stork Bulgaria"
1129940504,true,2016-01-11 09:00:00.000,40.681266,7.240816,,,,,"STBU02",36.0,,,8,,,4120.0,"gps","Ciconia ciconia","48511832023","Belcho","White Stork Bulgaria"
1129940505,true,2016-01-11 12:00:00.000,40.682966,7.236666,,,,,"STBU02",38.0,,,8,,,4120.0,"gps","Ciconia ciconia","48511832023","Belcho","White Stork Bulgaria"
1129940506,true,2016-01-11 15:00:00.000,40.675182,7.235999,,,,,"STBU02",31.0,,,8,,,4120.0,"gps","Ciconia ciconia","48511832023","Belcho","White Stork Bulgaria"
1129940499,true,2016-01-11 18:00:00.000,40.675116,7.235999,,,,544,"STBU02",28.0,,,8,,,4120.0,"gps","Ciconia ciconia","48511832023","Belcho","White Stork Bulgaria"
1129940500,true,2016-01-11 21:00:00.000,40.674999,7.236483,,,,544,"STBU02",28.0,,,8,,,4120.0,"gps","Ciconia ciconia","48511832023","Belcho","White Stork Bulgaria"
1129940501,true,2016-01-12 00:00:00.000,40.675116,7.236249,,,,544,"STBU02",29.0,,,8,,,4120.0,"gps","Ciconia ciconia","48511832023","Belcho","White Stork Bulgaria"
1129940502,true,2016-01-12 03:00:00.000,40.675132,7.235983,,,,544,"STBU02",23.0,,,8,,,4120.0,"gps","Ciconia ciconia","48511832023","Belcho","White Stork Bulgaria"
1131772254,true,2016-01-12 06:00:00.000,40.685833,7.2082,,,,,"STBU02",31.0,,,8,,,4140.0,"gps","Ciconia ciconia","48511832023","Belcho","White Stork Bulgaria"
1131772255,true,2016-01-12 09:00:00.000,40.674416,7.214333,,,,,"STBU02",39.0,,,8,,,4140.0,"gps","Ciconia ciconia","48511832023","Belcho","White Stork Bulgaria"
1131772256,true,2016-01-12 12:00:00.000,40.678516,7.211916,,,,,"STBU02",45.0,,,8,,,4140.0,"gps","Ciconia ciconia","48511832023","Belcho","White Stork Bulgaria"
1131772257,true,2016-01-12 15:00:00.000,40.674282,7.236049,,,,,"STBU02",34.0,,,8,,,4140.0,"gps","Ciconia ciconia","48511832023","Belcho","White Stork Bulgaria"
1131772250,true,2016-01-12 18:00:00.000,40.674282,7.236083,,,,,"STBU02",30.0,,,7,,,4140.0,"gps","Ciconia ciconia","48511832023","Belcho","White Stork Bulgaria"
1131772251,true,2016-01-12 21:00:00.000,40.674232,7.236066,,,,,"STBU02",28.0,,,7,,,4140.0,"gps","Ciconia ciconia","48511832023","Belcho","White Stork Bulgaria"
1131772252,true,2016-01-13 00:00:00.000,40.674316,7.236116,,,,,"STBU02",28.0,,,7,,,4140.0,"gps","Ciconia ciconia","48511832023","Belcho","White Stork Bulgaria"
1131772253,true,2016-01-13 03:00:00.000,40.674099,7.236183,,,,,"STBU02",29.0,,,7,,,4140.0,"gps","Ciconia ciconia","48511832023","Belcho","White Stork Bulgaria"
1131772268,true,2016-01-13 06:00:00.000,40.625316,7.227482,,,,,"STBU02",33.0,,,9,,,4140.0,"gps","Ciconia ciconia","48511832023","Belcho","White Stork Bulgaria"
1131772269,true,2016-01-13 09:00:00.000,40.714716,7.25345,,,,,"STBU02",47.0,,,9,,,4140.0,"gps","Ciconia ciconia","48511832023","Belcho","White Stork Bulgaria"
1131772270,true,2016-01-13 12:00:00.000,40.716,7.252933,,,,,"STBU02",39.0,,,9,,,4140.0,"gps","Ciconia ciconia","48511832023","Belcho","White Stork Bulgaria"
1131772271,true,2016-01-13 15:00:00.000,40.674649,7.236683,,,,,"STBU02",31.0,,,9,,,4140.0,"gps","Ciconia ciconia","48511832023","Belcho","White Stork Bulgaria"
1131772264,true,2016-01-13 18:00:00.000,40.671216,7.234483,,,,,"STBU02",29.0,,,9,,,4140.0,"gps","Ciconia ciconia","48511832023","Belcho","White Stork Bulgaria"
1131772265,true,2016-01-13 21:00:00.000,40.671349,7.234599,,,,,"STBU02",28.0,,,9,,,4140.0,"gps","Ciconia ciconia","48511832023","Belcho","White Stork Bulgaria"
1131772266,true,2016-01-14 00:00:00.000,40.671199,7.234549,,,,,"STBU02",28.0,,,9,,,4140.0,"gps","Ciconia ciconia","48511832023","Belcho","White Stork Bulgaria"
1131772267,true,2016-01-14 03:00:00.000,40.671366,7.234899,,,,,"STBU02",29.0,,,9,,,4140.0,"gps","Ciconia ciconia","48511832023","Belcho","White Stork Bulgaria"
1131772246,true,2016-01-14 06:00:00.000,40.627832,7.229932,,,,1415,"STBU02",30.0,,,8,,,4140.0,"gps","Ciconia ciconia","48511832023","Belcho","White Stork Bulgaria"
1131772247,true,2016-01-14 09:00:00.000,40.571532,7.203233,,,,1415,"STBU02",42.0,,,8,,,4140.0,"gps","Ciconia ciconia","48511832023","Belcho","White Stork Bulgaria"
1131772248,true,2016-01-14 12:00:00.000,40.689049,7.1607,,,,1415,"STBU02",29.0,,,8,,,4140.0,"gps","Ciconia ciconia","48511832023","Belcho","White Stork Bulgaria"
1131772249,true,2016-01-14 15:00:00.000,40.691749,7.183866,,,,1415,"STBU02",32.0,,,8,,,4140.0,"gps","Ciconia ciconia","48511832023","Belcho","White Stork Bulgaria"
1140412579,true,2016-01-14 18:00:00.000,40.691699,7.183666,,,,,"STBU02",30.0,,,14,,,4120.0,"gps","Ciconia ciconia","48511832023","Belcho","White Stork Bulgaria"
1140412580,true,2016-01-14 21:00:00.000,40.691616,7.183683,,,,,"STBU02",29.0,,,14,,,4120.0,"gps","Ciconia ciconia","48511832023","Belcho","White Stork Bulgaria"
1140412581,true,2016-01-15 00:00:00.000,40.691916,7.183433,,,,,"STBU02",30.0,,,14,,,4120.0,"gps","Ciconia ciconia","48511832023","Belcho","White Stork Bulgaria"
1140412582,true,2016-01-15 03:00:00.000,40.692033,7.184116,,,,,"STBU02",28.0,,,14,,,4120.0,"gps","Ciconia ciconia","48511832023","Belcho","White Stork Bulgaria"
1140412563,true,2016-01-15 06:00:00.000,40.705416,7.180616,,,,,"STBU02",30.0,,,13,,,4120.0,"gps","Ciconia ciconia","48511832023","Belcho","White Stork Bulgaria"
1140412564,true,2016-01-15 09:00:00.000,40.539549,6.969633,,,,,"STBU02",26.0,,,13,,,4120.0,"gps","Ciconia ciconia","48511832023","Belcho","White Stork Bulgaria"
1140412565,true,2016-01-15 12:00:00.000,40.385766,7.007883,,,,,"STBU02",32.0,,,13,,,4120.0,"gps","Ciconia ciconia","48511832023","Belcho","White Stork Bulgaria"
1140412566,true,2016-01-15 15:00:00.000,40.380016,7.022966,,,,,"STBU02",25.0,,,13,,,4120.0,"gps","Ciconia ciconia","48511832023","Belcho","White Stork Bulgaria"
1140412521,true,2016-01-15 18:00:00.000,40.379416,7.023016,,,,,"STBU02",28.0,,,13,,,4120.0,"gps","Ciconia ciconia","48511832023","Belcho","White Stork Bulgaria"
1140412522,true,2016-01-15 21:00:00.000,40.380016,7.022949,,,,,"STBU02",29.0,,,13,,,4120.0,"gps","Ciconia ciconia","48511832023","Belcho","White Stork Bulgaria"
1140412523,true,2016-01-16 00:01:00.000,40.380066,7.022966,,,,,"STBU02",27.0,,,13,,,4120.0,"gps","Ciconia ciconia","48511832023","Belcho","White Stork Bulgaria"
1140412524,true,2016-01-16 03:00:00.000,40.380782,7.026182,,,,,"STBU02",25.0,,,13,,,4120.0,"gps","Ciconia ciconia","48511832023","Belcho","White Stork Bulgaria"
1140412583,true,2016-01-16 06:00:00.000,40.376466,7.034333,,,,,"STBU02",36.0,,,13,,,4120.0,"gps","Ciconia ciconia","48511832023","Belcho","White Stork Bulgaria"
1140412584,true,2016-01-16 09:00:00.000,40.362683,6.967617,,,,,"STBU02",45.0,,,13,,,4120.0,"gps","Ciconia ciconia","48511832023","Belcho","White Stork Bulgaria"
1140412585,true,2016-01-16 12:00:00.000,40.36125,6.967317,,,,,"STBU02",36.0,,,13,,,4120.0,"gps","Ciconia ciconia","48511832023","Belcho","White Stork Bulgaria"
1140412586,true,2016-01-16 15:00:00.000,40.382399,7.023282,,,,,"STBU02",30.0,,,13,,,4120.0,"gps","Ciconia ciconia","48511832023","Belcho","White Stork Bulgaria"
1140412571,true,2016-01-16 18:00:00.000,40.380049,7.022266,,,,,"STBU02",26.0,,,13,,,4120.0,"gps","Ciconia ciconia","48511832023","Belcho","White Stork Bulgaria"
1140412572,true,2016-01-16 21:00:00.000,40.380116,7.022232,,,,,"STBU02",28.0,,,13,,,4120.0,"gps","Ciconia ciconia","48511832023","Belcho","White Stork Bulgaria"
1140412573,true,2016-01-17 00:00:00.000,40.380032,7.022166,,,,,"STBU02",27.0,,,13,,,4120.0,"gps","Ciconia ciconia","48511832023","Belcho","White Stork Bulgaria"
1140412574,true,2016-01-17 03:00:00.000,40.380266,7.022416,,,,,"STBU02",27.0,,,13,,,4120.0,"gps","Ciconia ciconia","48511832023","Belcho","White Stork Bulgaria"
1140412501,true,2016-01-17 06:00:00.000,40.388166,6.998533,,,,,"STBU02",39.0,,,14,,,4120.0,"gps","Ciconia ciconia","48511832023","Belcho","White Stork Bulgaria"
1140412502,true,2016-01-17 09:00:00.000,40.353716,6.968033,,,,,"STBU02",38.0,,,14,,,4120.0,"gps","Ciconia ciconia","48511832023","Belcho","White Stork Bulgaria"
1140412503,true,2016-01-17 12:00:00.000,40.3531,6.96695,,,,,"STBU02",29.0,,,14,,,4120.0,"gps","Ciconia ciconia","48511832023","Belcho","White Stork Bulgaria"
1140412504,true,2016-01-17 15:00:00.000,40.380099,7.022532,,,,,"STBU02",29.0,,,14,,,4120.0,"gps","Ciconia ciconia","48511832023","Belcho","White Stork Bulgaria"
1140412493,true,2016-01-17 18:00:00.000,40.379582,7.022366,,,,,"STBU02",28.0,,,13,,,4120.0,"gps","Ciconia ciconia","48511832023","Belcho","White Stork Bulgaria"
1140412494,true,2016-01-17 21:00:00.000,40.380082,7.022499,,,,,"STBU02",27.0,,,13,,,4120.0,"gps","Ciconia ciconia","48511832023","Belcho","White Stork Bulgaria"
1140412495,true,2016-01-18 00:00:00.000,40.379299,7.021616,,,,,"STBU02",28.0,,,13,,,4120.0,"gps","Ciconia ciconia","48511832023","Belcho","White Stork Bulgaria"
1140412496,true,2016-01-18 03:00:00.000,40.380266,7.022466,,,,,"STBU02",27.0,,,13,,,4120.0,"gps","Ciconia ciconia","48511832023","Belcho","White Stork Bulgaria"
1140412587,true,2016-01-18 06:00:00.000,40.392383,7.034083,,,,,"STBU02",34.0,,,13,,,4120.0,"gps","Ciconia ciconia","48511832023","Belcho","White Stork Bulgaria"
1140412588,true,2016-01-18 09:00:00.000,40.350366,6.969167,,,,,"STBU02",33.0,,,13,,,4120.0,"gps","Ciconia ciconia","48511832023","Belcho","White Stork Bulgaria"
1140412589,true,2016-01-18 12:00:00.000,40.3606,6.968267,,,,,"STBU02",38.0,,,13,,,4120.0,"gps","Ciconia ciconia","48511832023","Belcho","White Stork Bulgaria"
1140412590,true,2016-01-18 15:00:00.000,40.339216,6.998083,,,,,"STBU02",31.0,,,13,,,4120.0,"gps","Ciconia ciconia","48511832023","Belcho","White Stork Bulgaria"
1140412635,true,2016-01-18 18:00:00.000,40.338016,6.990349,,,,,"STBU02",28.0,,,14,,,4120.0,"gps","Ciconia ciconia","48511832023","Belcho","White Stork Bulgaria"
1140412636,true,2016-01-18 21:01:00.000,40.338216,6.990549,,,,,"STBU02",28.0,,,14,,,4120.0,"gps","Ciconia ciconia","48511832023","Belcho","White Stork Bulgaria"
